"date","origin_country","destination_country","product","duration","units","amount"
"2010-06-23","DM","GR","Yellow Peppers",24.23,48,672
"2010-06-23","KY","SH","Lemons",35.48,86,1032
"2010-06-23","HT","UG","Radicchio",55.61,5,55
"2010-06-23","BW","TO","Pomegranates",41.58,1,9
"2010-06-23","CW","BN","Purple Grapes",25.95,5,45
"2010-06-23","BY","YT","Blueberries",19.23,98,1372
"2010-06-23","RU","UM","Red Peppers",96.49,83,996
"2010-06-24","NI","PL","Brussels Sprouts",15.78,10,100
"2010-06-24","SI","MP","Apricots",85.61,97,1358
"2010-06-25","IO","ET","Sweet Corn",46.96,28,364
"2010-06-25","KM","SH","Tomatoes",48.52,32,480
"2010-06-25","PT","WF","Chinese Cabbage",89.02,44,308
"2010-06-26","LB","GD","Kiwifruit",72.41,57,570
"2010-06-26","SZ","PW","Concord Grapes",49.68,27,405
"2010-06-27","PL","NP","Green Grapes",97.99,17,238
"2010-06-27","NP","WS","Red Grapes",50.06,36,252
"2010-06-27","IS","CG","Limes",84.39,9,99
"2010-06-27","MG","GS","Cantaloupe",24.71,30,270
"2010-06-28","GU","SX","Yellow Summer Squash",9.32,72,1080
"2010-06-28","CO","CF","Cucumbers",55.93,21,168
"2010-06-29","AD","ML","Purple Carrots",69.5,18,162
"2010-06-29","PE","MZ","Cape Gooseberries",91.92,67,871
"2010-06-29","SG","CZ","Arugula",5.52,7,63
"2010-06-29","GR","CO","Blueberries",93.22,91,728
"2010-06-30","CI","PK","Green Grapes",35.81,92,460
"2010-06-30","BS","KI","Kiwifruit",88.13,43,516
"2010-06-30","BD","VG","Yellow Winter Squash",83.56,8,64
"2010-06-30","DZ","KZ","Grapefruit",15.0,35,315
"2010-06-30","MK","MF","Grape Juice (100%)",24.08,49,490
"2010-06-30","MG","MZ","Red Peppers",91.73,16,224
"2010-07-01","IE","QA","Strawberries",60.95,30,330
"2010-07-02","EH","NF","Cucumbers",11.12,90,630
"2010-07-02","BG","TL","Grapefruit",79.4,54,648
"2010-07-02","BQ","BN","Snow Peas",4.94,42,252
"2010-07-02","NG","GW","Kiwifruit",83.0,25,250
"2010-07-03","IN","AW","Red Potatoes",38.89,17,153
"2010-07-03","TD","NZ","Green Peas",41.27,14,168
"2010-07-03","SG","PL","Potatoes (purple fleshed)",6.72,27,351
"2010-07-04","BR","AX","Artichokes",57.29,95,760
"2010-07-04","MK","PW","Yellow Watermelon",22.24,76,988
"2010-07-04","PK","CW","Watermelon",28.17,81,729
"2010-07-04","SY","EE","nan",8.64,20,180
"2010-07-05","GQ","NZ","Cherries",38.95,86,516
"2010-07-05","CF","CZ","Nectarines",13.01,74,666
"2010-07-05","AR","UZ","Dried Plums",4.94,59,826
"2010-07-06","ER","MQ","Black Olives",90.09,66,924
"2010-07-06","PA","NR","Broccoli Rabe",52.91,93,837
"2010-07-06","ML","UM","Raisins",44.37,99,1188
"2010-07-06","BB","AD","Elderberries",45.44,39,429
"2010-07-07","RU","CZ","Yellow Tomatoes",87.84,84,504
"2010-07-07","SK","BR","Yellow Tomatoes",14.73,89,1335
"2010-07-07","HM","MG","Okra",45.23,18,252
"2010-07-08","AX","SD","Celery",18.07,54,702
"2010-07-08","IS","NR","White Nectarines",23.13,35,315
"2010-07-09","MH","CZ","Radicchio",87.74,70,840
"2010-07-09","BZ","EC","Rhubarb",83.95,94,1034
"2010-07-09","BN","GQ","Blueberries",65.89,68,408
"2010-07-09","CD","UZ","Yellow Potatoes",1.53,93,837
"2010-07-10","DO","LR","Peaches",29.1,35,490
"2010-07-10","MS","EC","Honeydew",7.66,79,1185
"2010-07-10","GW","CK","Potatoes (purple fleshed)",34.8,51,255
"2010-07-10","WF","IT","Red Onions",21.15,82,1066
"2010-07-11","MR","IQ","Pineapples",4.17,80,1120
"2010-07-11","MY","AI","Yellow Figs",8.31,36,288
"2010-07-11","SA","PM","Cucumbers",11.09,54,648
"2010-07-11","-","TL","Cucumbers",35.93,76,456
"2010-07-12","PG","GA","Butternut Squash",36.86,60,480
"2010-07-12","IQ","GI","Yellow Apples",58.68,74,592
"2010-07-12","NE","FM","Broccoli Rabe",52.45,78,1092
"2010-07-12","VU","TN","Brussels Sprouts",38.2,47,564
"2010-07-12","SI","VU","Purple Asparagus",55.54,24,240
"2010-07-13","GY","CY","Limes",19.07,89,1335
"2010-07-14","LV","CL","Concord Grapes",90.55,47,235
"2010-07-14","KY","PR","Asparagus",41.25,74,1036
"2010-07-15","LY","PG","nan",26.99,1,14
"2010-07-15","GT","GU","Brussels Sprouts",41.27,79,948
"2010-07-16","TW","TW","Brussels Sprouts",26.92,59,826
"2010-07-16","AX","TL","Sweet Corn",61.58,7,77
"2010-07-16","PF","TZ","Garlic",63.19,1,5
"2010-07-17","MM","IN","Raisins",93.82,42,210
"2010-07-18","GN","PN","Avocados",35.29,87,1218
"2010-07-19","CR","XX","Golden Kiwifruit",81.14,42,546
"2010-07-19","MF","GH","Leafy Greens",81.13,96,864
"2010-07-19","XX","XX","Golden Kiwifruit",95.51,89,1246
"2010-07-20","TK","BZ","Tomatoes",94.11,59,413
"2010-07-20","SY","PT","Beets",29.04,58,406
"2010-07-21","KZ","NR","Red Pears",63.86,70,490
"2010-07-21","VN","ZW","Carrots",30.5,23,161
"2010-07-22","PT","NE","Pineapples",86.39,7,63
"2010-07-22","NF","PK","Papayas",67.29,47,564
"2010-07-22","LS","MQ","Green Grapes",31.23,65,975
"2010-07-22","BB","MG","Green Onions",51.0,90,1080
"2010-07-23","IQ","MF","Snow Peas",55.99,91,546
"2010-07-23","DK","ZM","Jicama",11.28,70,490
"2010-07-23","YE","AM","Kiwifruit",32.32,15,180
"2010-07-23","PW","AS","Jerusalem Artichokes",78.68,38,190
"2010-07-23","ME","UG","Green Beans",79.49,37,407
"2010-07-24","MQ","MO","Green Grapes",58.3,54,594
"2010-07-24","KN","ZA","Turnips",5.84,91,1092
"2010-07-24","UA","TJ","Brussels Sprouts",52.72,95,855
"2010-07-25","MG","LR","Tangerines",55.33,81,891
"2010-07-25","GA","CN","Red Apples",2.96,14,126
"2010-07-25","GB","PN","Lettuce",2.6,96,1056
"2010-07-25","JM","LR","Chayote Squash",14.18,54,702
"2010-07-26","AD","TZ","Potatoes (White Fleshed)",41.56,38,456
"2010-07-26","AM","LB","Black Salsify",79.34,54,486
"2010-07-26","BD","MR","Apricots",88.68,63,693
"2010-07-26","YT","GR","Black Olives",60.1,86,1118
"2010-07-26","AG","PM","Broccoflower",44.38,53,424
"2010-07-28","NC","OM","Purple Carrots",90.61,60,660
"2010-07-28","GQ","DE","Leeks",57.86,76,608
"2010-07-28","GW","FR","Watermelon",50.13,51,255
"2010-07-29","BI","NU","Red Peppers",28.95,96,576
"2010-07-29","GU","MT","Papayas",94.81,95,475
"2010-07-29","ST","TN","Green Peas",44.0,89,1335
"2010-07-30","LB","CR","Elderberries",73.65,29,261
"2010-07-31","PT","CR","Rutabagas",73.04,97,1067
"2010-07-31","LU","BI","Raisins",27.33,6,54
"2010-07-31","AL","RO","Chinese Cabbage",8.36,55,550
"2010-07-31","SZ","AM","Pink/Red Grapefruit",98.3,47,564
"2010-08-01","MC","FM","Strawberries",75.09,99,891
"2010-08-01","YT","LI","Radishes",78.16,6,60
"2010-08-02","IS","ER","Yellow Summer Squash",0.65,50,500
"2010-08-02","GR","GE","Black Salsify",90.38,43,602
"2010-08-02","NR","VI","Grapefruit",85.21,17,255
"2010-08-02","BB","GG","Brown Pears",37.27,79,948
"2010-08-02","MU","UA","Nectarines",16.78,86,774
"2010-08-04","MX","IE","Watermelon",9.75,48,432
"2010-08-04","KH","SR","Yellow Tomatoes",84.78,63,882
"2010-08-05","EC","BN","Red Grapes",12.34,6,60
"2010-08-05","IE","SC","Ginger",80.11,99,594
"2010-08-06","VE","SN","Yellow Apples",58.57,44,572
"2010-08-06","AX","JE","Turnips",57.58,47,470
"2010-08-06","PT","SY","Brown Pears",75.83,23,230
"2010-08-07","GP","KY","Yellow Potatoes",65.32,92,736
"2010-08-07","LI","OM","Onions",50.66,38,342
"2010-08-07","SB","MZ","Rutabagas",81.89,63,378
"2010-08-08","HT","LB","Red Onions",66.89,84,1092
"2010-08-08","SR","KE","Kohlrabi",44.5,67,670
"2010-08-08","PT","VA","Zucchini",43.89,66,330
"2010-08-09","PK","NR","Grape Juice (100%)",7.82,25,375
"2010-08-09","GN","TC","Radicchio",61.41,60,780
"2010-08-10","KP","NE","Jerusalem Artichokes",96.11,87,783
"2010-08-11","AW","SA","Yellow Beets",3.17,76,456
"2010-08-11","PH","JE","Broccoli Rabe",98.26,9,99
"2010-08-11","GQ","BL","Green Cabbage",14.45,71,1065
"2010-08-12","SI","TH","Kiwifruit",73.79,90,1350
"2010-08-12","YE","UY","Watermelon",12.17,70,490
"2010-08-12","DZ","SX","Butternut Squash",86.67,2,30
"2010-08-12","LR","LU","Mangoes",27.73,92,1380
"2010-08-12","MQ","UA","Raspberries",65.72,8,56
"2010-08-13","MF","TM","Yellow Peppers",88.32,44,220
"2010-08-13","BE","NI","Leafy Greens",12.18,86,1204
"2010-08-13","VG","TH","Tangerines",99.44,51,408
"2010-08-14","CU","ZA","Watercress",6.28,15,165
"2010-08-14","SE","TC","Broccoflower",70.07,45,315
"2010-08-14","KN","TD","White Peaches",30.14,8,120
"2010-08-14","RS","TJ","Grape Juice (100%)",1.69,44,616
"2010-08-14","HM","TW","Red Apples",18.58,23,276
"2010-08-15","AM","NF","Grape Juice (100%)",74.26,86,946
"2010-08-15","MD","SZ","Beets",11.08,42,378
"2010-08-15","SB","GW","Mushrooms",79.34,43,301
"2010-08-16","LR","KW","Endive",82.53,14,140
"2010-08-16","CR","HK","Green Cabbage",61.82,41,246
"2010-08-16","FI","MF","Grapefruit",29.49,13,143
"2010-08-17","GN","IQ","Pumpkin",7.15,63,315
"2010-08-17","HR","AU","Watermelon",37.88,25,300
"2010-08-17","CF","GU","Purple Cabbage",24.65,42,420
"2010-08-18","ML","CN","Kohlrabi",77.9,99,1287
"2010-08-18","XX","UZ","Spinach",20.03,82,492
"2010-08-18","LR","SA","Ginger",68.12,70,840
"2010-08-18","CK","NU","Purple Figs",19.65,4,52
"2010-08-18","WS","HM","Eggplant",51.3,97,1261
"2010-08-19","AF","CI","Yellow Beets",62.42,65,780
"2010-08-19","MD","UM","Broccoflower",90.0,7,49
"2010-08-19","TT","AI","Lemons",66.0,96,1344
"2010-08-20","BA","MW","Green Grapes",82.68,39,546
"2010-08-20","SC","PW","Snow Peas",31.63,6,60
"2010-08-20","IE","MV","Persimmons",35.67,98,1470
"2010-08-20","NO","AX","Green Onions",49.98,45,630
"2010-08-20","TD","TR","Endive",38.8,39,507
"2010-08-21","FK","CY","Cucumbers",30.0,3,33
"2010-08-22","SZ","LT","Purple Figs",51.27,17,136
"2010-08-23","BR","PR","Red Potatoes",17.52,93,1023
"2010-08-23","MW","SO","Strawberries",15.25,72,432
"2010-08-23","MO","VN","Yellow Beets",15.98,60,480
"2010-08-23","MN","TJ","Pomegranates",81.31,70,770
"2010-08-23","NG","AU","Peas",49.45,8,40
"2010-08-23","SS","VE","Mangoes",55.07,77,847
"2010-08-23","-","AI","Spinach",78.88,41,451
"2010-08-23","BD","CV","Golden Kiwifruit",33.54,43,602
"2010-08-24","CI","ZW","Rhubarb",50.88,73,438
"2010-08-24","GN","SB","Black Currants",37.42,66,528
"2010-08-25","UY","DK","Plums",39.03,32,352
"2010-08-25","AO","XX","Avocados",44.35,15,90
"2010-08-25","CI","AM","Concord Grapes",34.28,97,1067
"2010-08-25","GY","NG","Purple Figs",37.4,38,190
"2010-08-26","PW","GL","Ginger",24.71,34,510
"2010-08-26","HR","BA","Persimmons",48.12,48,384
"2010-08-26","CW","WF","Apricots",52.27,83,830
"2010-08-27","JO","NI","Butternut Squash",95.59,7,56
"2010-08-27","BL","PF","Yellow Potatoes",4.29,87,1044
"2010-08-27","AL","ZW","Blueberries",85.26,58,638
"2010-08-27","HR","FO","Yellow Summer Squash",72.84,28,308
"2010-08-27","MK","GN","Dried Plums",29.51,55,440
"2010-08-28","MP","PL","Red Potatoes",79.72,98,784
"2010-08-28","BR","NL","Apricots",43.58,31,279
"2010-08-28","GT","IT","Grapefruit",8.57,95,1425
"2010-08-28","NU","YE","Yellow Potatoes",39.93,40,280
"2010-08-29","-","IN","Cucumbers",72.72,8,40
"2010-08-29","MN","ER","Kohlrabi",16.27,83,1079
"2010-08-30","WS","KR","Artichokes",93.36,19,266
"2010-08-30","JP","SC","Spinach",91.24,84,924
"2010-08-31","GT","GG","Purple Figs",97.02,61,732
"2010-08-31","SR","DZ","Lemons",55.68,48,336
"2010-09-01","LY","SY","Tangerines",32.52,34,442
"2010-09-01","PF","CN","Turnips",98.13,65,390
"2010-09-02","GU","SI","Zucchini",78.38,68,408
"2010-09-03","GG","CL","Parsnips",1.36,85,595
"2010-09-03","VN","TV","Brussels Sprouts",95.17,47,329
"2010-09-03","FK","JE","Avocados",12.95,3,27
"2010-09-03","KG","NL","Brussels Sprouts",68.36,21,147
"2010-09-04","CU","AU","Mangoes",97.52,5,55
"2010-09-05","BB","SH","Arugula",18.16,50,400
"2010-09-05","TL","BE","Eggplant",79.59,78,390
"2010-09-06","NP","RU","White Nectarines",89.34,59,708
"2010-09-06","AL","GT","Yellow Peppers",60.07,2,22
"2010-09-06","CV","ID","Cherries",99.11,45,585
"2010-09-07","SD","LS","Purple Belgian Endive",69.59,30,240
"2010-09-08","VI","TJ","Chinese Cabbage",12.9,91,1365
"2010-09-08","BN","ER","Papayas",48.11,43,559
"2010-09-09","JM","SK","Broccoli Rabe",7.91,15,165
"2010-09-09","TV","GH","Mushrooms",94.14,81,810
"2010-09-10","LI","ER","Peas",43.71,26,338
"2010-09-10","AG","BB","Red Potatoes",42.95,37,518
"2010-09-11","IE","IO","Peaches",58.29,35,175
"2010-09-11","MC","SJ","Shallots",26.32,29,203
"2010-09-12","VN","XX","Plums",87.44,80,640
"2010-09-12","IN","HU","White Nectarines",72.49,14,70
"2010-09-12","DE","MD","Red Pears",79.43,35,210
"2010-09-12","YT","HK","Limes",87.76,38,494
"2010-09-13","CL","TK","Green Onions",50.73,66,462
"2010-09-13","OM","CX","Kohlrabi",4.06,50,600
"2010-09-13","AQ","CN","Yellow Watermelon",20.49,62,806
"2010-09-13","CI","BR","Cranberries",63.37,88,616
"2010-09-14","GR","JP","Plums",74.47,89,623
"2010-09-14","ID","ZA","Green Peas",59.52,59,826
"2010-09-14","LY","KP","Jicama",44.71,16,240
"2010-09-15","AI","CA","Red Pears",89.5,23,184
"2010-09-15","HT","KM","Strawberries",98.23,76,912
"2010-09-15","BT","FI","Nectarines",91.29,54,702
"2010-09-16","PN","CN","Dried Plums",65.25,44,572
"2010-09-16","CY","BA","Red Peppers",32.8,91,546
"2010-09-16","CV","ID","Celery",88.48,69,414
"2010-09-16","GQ","DJ","White Corn",28.67,31,217
"2010-09-16","MO","-","Jicama",61.83,1,8
"2010-09-17","JE","SS","Okra",68.0,82,1066
"2010-09-18","BG","AG","Yellow Beets",73.64,31,341
"2010-09-18","AT","VN","Dried Plums",47.13,80,960
"2010-09-19","CM","CA","Brown Pears",48.69,55,605
"2010-09-19","MA","TK","Leeks",79.36,87,609
"2010-09-19","DJ","NG","Grapefruit",61.84,3,33
"2010-09-19","SA","BA","Leafy Greens",13.36,78,390
"2010-09-20","VA","KY","Cauliflower",86.36,22,286
"2010-09-21","BH","AL","Leeks",19.39,87,609
"2010-09-21","LI","GA","Raisins",98.24,69,552
"2010-09-22","UM","AX","Tomatoes",41.37,3,15
"2010-09-22","OM","NI","Potatoes (purple fleshed)",63.94,98,1176
"2010-09-23","DK","MW","Plums",14.8,8,56
"2010-09-23","CU","VN","Persimmons",44.98,98,882
"2010-09-23","SC","NC","Yellow Tomatoes",78.11,87,696
"2010-09-24","AW","MR","Celery",73.0,27,297
"2010-09-24","SO","NZ","Carrots",51.9,24,120
"2010-09-24","BQ","VI","Kiwifruit",18.39,78,1092
"2010-09-24","KE","BG","Dried Plums",48.11,71,426
"2010-09-25","TR","IL","Artichokes",29.13,61,610
"2010-09-25","SI","BL","Asparagus",36.04,61,915
"2010-09-26","MU","IL","Kohlrabi",22.0,20,100
"2010-09-26","MU","TM","Blackberries",4.57,91,1001
"2010-09-26","CK","TO","Arugula",79.4,39,351
"2010-09-27","KM","RS","Dried Plums",91.4,75,450
"2010-09-27","NI","TV","Sweet Potatoes",64.76,41,287
"2010-09-27","BQ","KH","Snow Peas",97.61,11,99
"2010-09-27","CZ","HT","Black Olives",24.65,30,330
"2010-09-27","GH","HR","Brown Pears",66.19,3,15
"2010-09-28","AR","LV","Raisins",4.84,14,210
"2010-09-28","CF","GH","Potatoes (White Fleshed)",35.81,31,372
"2010-09-29","YE","IS","Asparagus",31.89,51,663
"2010-09-29","GW","FJ","Cauliflower",57.79,37,259
"2010-09-29","TK","MR","Pineapples",13.82,43,473
"2010-09-29","HM","GT","Cantaloupe",68.81,47,564
"2010-09-30","FR","MM","Apricots",49.87,16,144
"2010-09-30","TL","GY","Pomegranates",1.93,54,810
"2010-09-30","AX","GN","Red Pears",51.73,61,915
"2010-10-01","GI","PG","Blueberries",46.95,10,50
"2010-10-01","nan","GQ","Red Apples",5.26,49,686
"2010-10-01","GB","MV","Endive",54.93,18,108
"2010-10-01","BO","NZ","Pumpkin",39.86,59,708
"2010-10-02","KR","TG","Strawberries",16.69,59,413
"2010-10-02","DE","PK","Yellow Pears",27.76,93,1116
"2010-10-02","SD","BL","Peas",25.89,32,288
"2010-10-03","EE","YE","Blueberries",22.26,48,624
"2010-10-04","CN","GG","Green Onions",99.74,13,91
"2010-10-05","TO","GF","Rutabagas",77.48,2,20
"2010-10-05","BG","JM","Jerusalem Artichokes",20.74,68,544
"2010-10-05","VG","LA","Artichokes",85.84,49,441
"2010-10-06","SI","SV","Pumpkin",52.8,89,623
"2010-10-06","VI","OM","Pomegranates",61.58,93,651
"2010-10-06","RO","TZ","Eggplant",0.49,36,216
"2010-10-06","TR","MN","Mangoes",8.1,92,1104
"2010-10-07","MW","BL","Peas",12.26,18,108
"2010-10-07","CU","KM","Lettuce",99.11,56,448
"2010-10-07","RO","AF","Watercress",47.14,72,576
"2010-10-08","BO","LV","Red Potatoes",95.07,10,100
"2010-10-08","BB","BF","Purple Asparagus",91.06,48,624
"2010-10-09","JO","KH","Grape Juice (100%)",43.18,30,360
"2010-10-09","ES","IO","Plums",19.1,23,299
"2010-10-09","AF","AT","Pineapples",69.68,12,156
"2010-10-09","TH","BZ","Radicchio",3.44,9,45
"2010-10-10","GY","AF","Cranberries",72.35,69,414
"2010-10-10","TO","UG","Red Onions",48.29,13,143
"2010-10-10","GY","GN","Yellow Peppers",68.5,5,70
"2010-10-10","PK","LS","Limes",87.57,88,1056
"2010-10-11","PE","RE","Broccoli",71.19,96,1440
"2010-10-12","US","TR","Dates",93.55,59,826
"2010-10-12","IE","DK","Celery",16.29,8,96
"2010-10-12","SG","GQ","White Peaches",12.11,73,438
"2010-10-12","SZ","MQ","Limes",12.82,59,649
"2010-10-13","AI","TG","Rhubarb",34.99,25,225
"2010-10-14","PK","SD","Kiwifruit",18.01,57,741
"2010-10-14","nan","AD","Garlic",44.02,60,420
"2010-10-14","DO","WS","Purple Asparagus",43.66,47,705
"2010-10-15","PT","PA","Celery",13.61,16,80
"2010-10-16","PT","KP","Radishes",25.16,40,400
"2010-10-16","BG","VN","White Corn",44.12,84,1176
"2010-10-16","HT","LA","Rhubarb",63.43,81,891
"2010-10-17","GF","TZ","Brussels Sprouts",84.4,35,210
"2010-10-17","MU","SZ","Purple Belgian Endive",16.94,37,444
"2010-10-17","VA","LU","Red Peppers",48.42,52,728
"2010-10-17","AS","MU","Brussels Sprouts",16.5,17,136
"2010-10-17","BN","AE","Jicama",65.01,44,352
"2010-10-17","IL","MH","Yellow Potatoes",26.12,76,836
"2010-10-18","DK","DZ","Snow Peas",37.69,76,608
"2010-10-18","PG","LU","Purple Peppers",10.77,19,209
"2010-10-19","CI","AG","Jerusalem Artichokes",72.0,89,1157
"2010-10-19","MD","MG","Red Apples",41.81,48,240
"2010-10-20","SG","AU","Spinach",91.92,33,165
"2010-10-20","nan","BO","Pineapples",41.4,49,343
"2010-10-20","BL","UG","Black Olives",53.17,70,1050
"2010-10-21","NG","AW","Yellow Peppers",36.18,32,416
"2010-10-22","PW","NI","Pomegranates",65.6,23,230
"2010-10-22","CY","PT","Blackberries",14.51,93,930
"2010-10-23","BV","BH","Sugar Snap Peas",55.67,68,476
"2010-10-23","WF","MW","Apricots",23.45,75,375
"2010-10-23","VN","KI","Red Peppers",34.83,33,396
"2010-10-23","US","BJ","Ginger",73.91,12,60
"2010-10-23","CN","PM","Arugula",96.58,83,664
"2010-10-23","PR","KM","Rhubarb",93.98,6,60
"2010-10-24","SK","BH","Peas",74.55,56,672
"2010-10-24","AR","CI","Green Apples",21.25,28,196
"2010-10-25","BO","LR","Blueberries",11.57,90,450
"2010-10-26","PG","MM","White Peaches",99.3,98,1274
"2010-10-26","NC","BT","Black Currants",22.04,63,693
"2010-10-27","LT","SJ","Asparagus",70.78,8,80
"2010-10-27","RS","JP","Yellow Pears",56.05,27,297
"2010-10-28","GF","HK","Broccoli Rabe",92.76,84,840
"2010-10-28","RS","KY","Yellow Apples",98.72,5,35
"2010-10-28","GA","VI","Purple Figs",7.1,64,448
"2010-10-29","QA","FO","Broccoli Rabe",42.32,76,1140
"2010-10-29","GE","SH","Peaches",6.47,57,342
"2010-10-29","SL","TD","Endive",24.95,71,852
"2010-10-30","BR","IM","Cantaloupe",70.37,4,28
"2010-10-30","CI","SE","Pink/Red Grapefruit",31.35,37,296
"2010-11-01","SJ","SI","Purple Peppers",41.88,96,1152
"2010-11-01","LU","GH","Cranberries",97.74,40,360
"2010-11-01","ME","BE","Purple Carrots",53.14,9,135
"2010-11-01","TG","FR","Sweet Corn",77.11,40,280
"2010-11-01","FM","TW","Red Grapes",21.01,20,140
"2010-11-02","CZ","SI","Broccoli",35.08,91,728
"2010-11-02","CY","PW","Asparagus",54.61,49,441
"2010-11-03","CX","TD","Artichokes",59.77,88,704
"2010-11-04","CO","PF","Purple Carrots",59.82,26,130
"2010-11-04","NI","NF","Green Peppers",74.75,21,126
"2010-11-04","BI","TG","Chinese Cabbage",34.3,64,576
"2010-11-04","SB","KM","Parsnips",28.62,87,957
"2010-11-04","KM","JP","Red Peppers",89.45,50,600
"2010-11-05","GU","DJ","Spinach",3.94,66,462
"2010-11-06","CY","PL","Potatoes (purple fleshed)",22.42,34,306
"2010-11-06","SH","PS","Watercress",68.67,77,616
"2010-11-07","PH","GM","Green Peas",96.91,52,728
"2010-11-07","AI","MM","Arugula",61.55,86,860
"2010-11-08","UA","BI","Strawberries",70.32,51,765
"2010-11-08","BI","TL","Strawberries",41.86,94,752
"2010-11-08","LI","LU","Ginger",96.59,18,144
"2010-11-08","CX","SL","Bananas",60.13,76,684
"2010-11-09","LV","NC","Red Pears",39.17,25,375
"2010-11-09","JM","GL","Jicama",59.27,82,656
"2010-11-09","AT","NL","Sweet Corn",92.99,70,770
"2010-11-09","KP","VE","Lemons",87.46,90,900
"2010-11-10","BN","GP","Blood Oranges",34.52,56,672
"2010-11-10","IR","HR","Blood Oranges",76.96,25,375
"2010-11-10","JE","UZ","Purple Cabbage",62.02,2,30
"2010-11-11","NZ","GR","Grape Juice (100%)",17.56,90,900
"2010-11-11","BS","GN","Broccoflower",64.57,40,440
"2010-11-11","KY","SO","Yellow Watermelon",68.16,82,902
"2010-11-11","PY","VG","White Peaches",24.15,28,392
"2010-11-11","MM","MC","Pumpkin",3.33,27,216
"2010-11-12","LR","ZA","Concord Grapes",70.53,86,688
"2010-11-13","XX","CN","Yellow Beets",65.66,17,187
"2010-11-13","MQ","WF","Chayote Squash",7.69,39,429
"2010-11-13","MU","SH","Broccoli Rabe",0.97,45,360
"2010-11-14","CZ","LV","Purple Belgian Endive",53.07,48,336
"2010-11-14","NP","CF","Raisins",17.25,57,456
"2010-11-14","SX","GF","Papayas",3.99,72,1080
"2010-11-14","BF","GI","Leafy Greens",69.09,5,60
"2010-11-15","LY","NG","Lettuce",80.36,22,286
"2010-11-15","FI","CC","Leeks",23.28,54,432
"2010-11-16","LR","QA","Red Pears",96.6,44,616
"2010-11-16","GG","HR","Bananas",79.98,67,1005
"2010-11-16","IQ","HR","Potatoes (White Fleshed)",3.11,28,224
"2010-11-16","BJ","AQ","Black Olives",84.77,24,336
"2010-11-16","MW","KW","Chayote Squash",91.31,1,15
"2010-11-16","IR","CL","Leafy Greens",14.09,41,246
"2010-11-18","BB","GF","Pumpkin",26.62,63,756
"2010-11-18","TW","SI","Honeydew",89.97,25,200
"2010-11-19","MM","SS","Eggplant",27.48,35,280
"2010-11-19","CN","GG","Black Salsify",3.46,43,473
"2010-11-20","MH","VC","Radishes",5.22,80,1040
"2010-11-20","AS","AL","Dried Plums",90.66,43,516
"2010-11-20","VN","TL","Purple Belgian Endive",83.85,68,816
